project,file,LOC,Cyclomatic_Complexity,Maintainability_Index,Pylint_Score,PEP8_Violations,Security_Issues
pandas,python_projects\pandas\pandas\tests\indexes\categorical\test_setops.py,18,1.0,100.0,3.0,0,0
pandas,python_projects\pandas\pandas\tests\indexes\categorical\__init__.py,0,0.0,0.0,0.0,0,0
pandas,python_projects\pandas\pandas\tests\indexes\datetimelike_\test_drop_duplicates.py,101,2.2,73.79902695566544,6.58,2,4
pandas,python_projects\pandas\pandas\tests\indexes\datetimelike_\test_equals.py,185,8.3125,38.35606538946511,8.1,2,78
pandas,python_projects\pandas\pandas\tests\indexes\datetimelike_\test_indexing.py,45,2.0,64.30084648651618,7.08,0,0
pandas,python_projects\pandas\pandas\tests\indexes\datetimelike_\test_is_monotonic.py,46,19.0,78.71999190192766,6.21,1,12
pandas,python_projects\pandas\pandas\tests\indexes\datetimelike_\test_nat.py,42,8.0,58.958115939213194,2.11,0,7
pandas,python_projects\pandas\pandas\tests\indexes\datetimelike_\test_sort_values.py,311,2.235294117647059,48.338167668078505,7.98,14,11
pandas,python_projects\pandas\pandas\tests\indexes\datetimelike_\test_value_counts.py,103,1.5555555555555556,61.21402385985498,7.67,1,0
pandas,python_projects\pandas\pandas\tests\indexes\datetimelike_\__init__.py,0,0.0,0.0,0.0,0,0
pandas,python_projects\pandas\pandas\tests\indexes\datetimes\test_arithmetic.py,76,2.1666666666666665,75.63228283264378,7.81,1,5
pandas,python_projects\pandas\pandas\tests\indexes\datetimes\test_constructors.py,1206,2.316666666666667,18.169237833512216,6.86,38,56
pandas,python_projects\pandas\pandas\tests\indexes\datetimes\test_datetime.py,155,1.8,57.47931248675343,6.63,2,11
pandas,python_projects\pandas\pandas\tests\indexes\datetimes\test_date_range.py,1742,1.9831932773109244,0.0,7.2,67,85
pandas,python_projects\pandas\pandas\tests\indexes\datetimes\test_formats.py,281,2.3636363636363638,48.153028825577714,7.52,15,10
pandas,python_projects\pandas\pandas\tests\indexes\datetimes\test_freq_attr.py,61,3.25,80.24412049502337,3.6,2,6
pandas,python_projects\pandas\pandas\tests\indexes\datetimes\test_indexing.py,736,2.6,20.767215839535645,7.81,28,51
pandas,python_projects\pandas\pandas\tests\indexes\datetimes\test_iter.py,76,3.2857142857142856,62.09588080356662,5.33,3,8
pandas,python_projects\pandas\pandas\tests\indexes\datetimes\test_join.py,153,3.090909090909091,50.293454336664574,8.19,3,19
pandas,python_projects\pandas\pandas\tests\indexes\datetimes\test_npfuncs.py,13,1.5,100.0,4.44,0,0
pandas,python_projects\pandas\pandas\tests\indexes\datetimes\test_ops.py,56,3.0,68.37023009983781,5.29,0,9
pandas,python_projects\pandas\pandas\tests\indexes\datetimes\test_partial_slicing.py,466,2.1818181818181817,42.60205120980149,8.02,16,18
pandas,python_projects\pandas\pandas\tests\indexes\datetimes\test_pickle.py,45,2.0,77.38171720102015,5.19,0,4
pandas,python_projects\pandas\pandas\tests\indexes\datetimes\test_reindex.py,56,2.3333333333333335,71.14991209033455,7.78,0,2
pandas,python_projects\pandas\pandas\tests\indexes\datetimes\test_scalar_compat.py,451,4.576923076923077,28.413348289508136,0.0,16,78
pandas,python_projects\pandas\pandas\tests\indexes\datetimes\test_setops.py,759,2.909090909090909,23.449213434841873,8.39,23,57
pandas,python_projects\pandas\pandas\tests\indexes\datetimes\test_timezones.py,256,3.235294117647059,45.61578465326021,7.6,4,29
pandas,python_projects\pandas\pandas\tests\indexes\datetimes\__init__.py,0,0.0,0.0,0.0,0,0
pandas,python_projects\pandas\pandas\tests\indexes\datetimes\methods\test_asof.py,30,4.333333333333333,58.387622444882865,7.78,0,6
pandas,python_projects\pandas\pandas\tests\indexes\datetimes\methods\test_astype.py,339,1.6153846153846154,42.64353218147661,8.05,11,22
pandas,python_projects\pandas\pandas\tests\indexes\datetimes\methods\test_delete.py,141,6.2,54.70787391090832,7.87,1,18
pandas,python_projects\pandas\pandas\tests\indexes\datetimes\methods\test_factorize.py,125,3.5,56.05317443387238,8.43,2,10
pandas,python_projects\pandas\pandas\tests\indexes\datetimes\methods\test_fillna.py,62,1.5,100.0,5.26,7,0
pandas,python_projects\pandas\pandas\tests\indexes\datetimes\methods\test_insert.py,275,2.642857142857143,46.44129154384048,7.8,9,17
pandas,python_projects\pandas\pandas\tests\indexes\datetimes\methods\test_isocalendar.py,28,1.5,84.05471107634587,7.69,0,1
pandas,python_projects\pandas\pandas\tests\indexes\datetimes\methods\test_map.py,47,1.6,75.99335154501516,5.38,3,1
pandas,python_projects\pandas\pandas\tests\indexes\datetimes\methods\test_normalize.py,99,3.6,62.12780728947719,0.0,4,10
pandas,python_projects\pandas\pandas\tests\indexes\datetimes\methods\test_repeat.py,83,3.0,48.81042943494094,6.98,3,6
pandas,python_projects\pandas\pandas\tests\indexes\datetimes\methods\test_resolution.py,35,6.0,63.35122267721402,2.0,0,1
pandas,python_projects\pandas\pandas\tests\indexes\datetimes\methods\test_round.py,221,2.3,45.53192195405841,3.54,9,9
pandas,python_projects\pandas\pandas\tests\indexes\datetimes\methods\test_shift.py,181,1.8333333333333333,52.20117296225408,7.98,7,9
pandas,python_projects\pandas\pandas\tests\indexes\datetimes\methods\test_snap.py,54,7.0,55.17485671552919,7.41,3,6
pandas,python_projects\pandas\pandas\tests\indexes\datetimes\methods\test_to_frame.py,28,1.3333333333333333,100.0,7.5,3,0
pandas,python_projects\pandas\pandas\tests\indexes\datetimes\methods\test_to_julian_date.py,45,3.1666666666666665,49.551241089022945,6.47,0,5
pandas,python_projects\pandas\pandas\tests\indexes\datetimes\methods\test_to_period.py,220,2.4375,41.42776797159377,5.46,12,20
pandas,python_projects\pandas\pandas\tests\indexes\datetimes\methods\test_to_pydatetime.py,51,2.3333333333333335,59.21864186623923,4.44,0,2
pandas,python_projects\pandas\pandas\tests\indexes\datetimes\methods\test_to_series.py,18,2.5,73.53877934479077,6.36,0,1
pandas,python_projects\pandas\pandas\tests\indexes\datetimes\methods\test_tz_convert.py,292,1.8333333333333333,50.787227751383995,4.61,15,5
pandas,python_projects\pandas\pandas\tests\indexes\datetimes\methods\test_tz_localize.py,378,1.6666666666666667,48.54106459602504,7.17,20,10
pandas,python_projects\pandas\pandas\tests\indexes\datetimes\methods\test_unique.py,77,3.6,62.50399993384218,8.29,1,11
pandas,python_projects\pandas\pandas\tests\indexes\datetimes\methods\__init__.py,0,0.0,0.0,0.0,0,0
pandas,python_projects\pandas\pandas\tests\indexes\interval\test_astype.py,261,1.2608695652173914,50.23848227065485,8.11,9,1
pandas,python_projects\pandas\pandas\tests\indexes\interval\test_constructors.py,527,1.9473684210526316,41.602928305383074,6.0,20,13
pandas,python_projects\pandas\pandas\tests\indexes\interval\test_equals.py,36,13.5,57.34659964976912,8.0,0,11
pandas,python_projects\pandas\pandas\tests\indexes\interval\test_formats.py,114,2.6,66.42185228602723,5.52,5,3
pandas,python_projects\pandas\pandas\tests\indexes\interval\test_indexing.py,673,3.380952380952381,24.375983342430406,8.22,28,58
pandas,python_projects\pandas\pandas\tests\indexes\interval\test_interval.py,910,4.105263157894737,14.069853665562587,7.0,29,98
pandas,python_projects\pandas\pandas\tests\indexes\interval\test_interval_range.py,382,2.2857142857142856,49.44595243803433,8.47,5,6
pandas,python_projects\pandas\pandas\tests\indexes\interval\test_interval_tree.py,208,1.5333333333333334,51.72760296834422,5.47,11,5
pandas,python_projects\pandas\pandas\tests\indexes\interval\test_join.py,44,1.0,87.10194014530119,1.58,2,0
pandas,python_projects\pandas\pandas\tests\indexes\interval\test_pickle.py,10,1.5,100.0,4.29,0,0
pandas,python_projects\pandas\pandas\tests\indexes\interval\test_setops.py,208,2.1818181818181817,51.54719809191603,8.67,6,0
pandas,python_projects\pandas\pandas\tests\indexes\interval\__init__.py,0,0.0,0.0,0.0,0,0
pandas,python_projects\pandas\pandas\tests\indexes\multi\conftest.py,27,1.0,100.0,3.64,0,0
pandas,python_projects\pandas\pandas\tests\indexes\multi\test_analytics.py,263,2.0,49.45211521208737,7.66,2,10
pandas,python_projects\pandas\pandas\tests\indexes\multi\test_astype.py,30,2.0,80.69667698564412,5.79,0,1
pandas,python_projects\pandas\pandas\tests\indexes\multi\test_compat.py,122,3.0,61.99524441470536,5.59,1,8
pandas,python_projects\pandas\pandas\tests\indexes\multi\test_constructors.py,872,1.653061224489796,38.89499054582621,8.36,28,24
pandas,python_projects\pandas\pandas\tests\indexes\multi\test_conversion.py,208,1.75,59.695415992080754,8.72,5,4
pandas,python_projects\pandas\pandas\tests\indexes\multi\test_copy.py,96,2.125,67.09253598866448,5.26,0,9
pandas,python_projects\pandas\pandas\tests\indexes\multi\test_drop.py,188,1.875,61.01391748863962,6.34,3,7
pandas,python_projects\pandas\pandas\tests\indexes\multi\test_duplicates.py,357,2.823529411764706,44.42188470611649,7.92,7,24
pandas,python_projects\pandas\pandas\tests\indexes\multi\test_equivalence.py,284,4.428571428571429,43.73906973402856,7.46,1,46
pandas,python_projects\pandas\pandas\tests\indexes\multi\test_formats.py,207,2.5454545454545454,47.17318452390249,6.55,2,15
pandas,python_projects\pandas\pandas\tests\indexes\multi\test_get_level_values.py,133,1.8888888888888888,62.92002448395883,7.65,1,5
pandas,python_projects\pandas\pandas\tests\indexes\multi\test_get_set.py,376,3.0,45.54228419595931,8.09,5,19
pandas,python_projects\pandas\pandas\tests\indexes\multi\test_indexing.py,1031,3.152542372881356,17.967645400508534,7.15,36,102
pandas,python_projects\pandas\pandas\tests\indexes\multi\test_integrity.py,289,2.6470588235294117,47.87901959067491,5.85,4,16
pandas,python_projects\pandas\pandas\tests\indexes\multi\test_isin.py,104,1.4285714285714286,63.144811398297186,8.0,2,2
pandas,python_projects\pandas\pandas\tests\indexes\multi\test_join.py,270,1.9230769230769231,53.554874533339024,8.3,11,8
pandas,python_projects\pandas\pandas\tests\indexes\multi\test_lexsort.py,46,5.0,75.52353600713346,1.0,3,7
pandas,python_projects\pandas\pandas\tests\indexes\multi\test_missing.py,111,2.3333333333333335,67.20939490465423,7.54,2,8
pandas,python_projects\pandas\pandas\tests\indexes\multi\test_monotonic.py,188,11.833333333333334,39.59859271966598,5.27,6,65
pandas,python_projects\pandas\pandas\tests\indexes\multi\test_names.py,201,2.7142857142857144,52.941564495783844,7.26,7,20
pandas,python_projects\pandas\pandas\tests\indexes\multi\test_partial_indexing.py,148,1.1666666666666667,83.25383579302769,7.38,0,0
pandas,python_projects\pandas\pandas\tests\indexes\multi\test_pickle.py,10,1.0,100.0,0.0,0,0
pandas,python_projects\pandas\pandas\tests\indexes\multi\test_reindex.py,174,3.5454545454545454,48.24884873059123,8.25,1,27
pandas,python_projects\pandas\pandas\tests\indexes\multi\test_reshape.py,224,2.4,51.076259135529945,8.49,2,12
pandas,python_projects\pandas\pandas\tests\indexes\multi\test_setops.py,766,2.111111111111111,33.398217656535245,8.61,19,28
pandas,python_projects\pandas\pandas\tests\indexes\multi\test_sorting.py,346,3.176470588235294,45.841892207353254,7.63,8,33
pandas,python_projects\pandas\pandas\tests\indexes\multi\test_take.py,78,1.3333333333333333,68.93267533249725,7.83,2,1
pandas,python_projects\pandas\pandas\tests\indexes\multi\test_util.py,63,1.5714285714285714,73.2661898605795,5.13,1,1
pandas,python_projects\pandas\pandas\tests\indexes\multi\__init__.py,0,0.0,0.0,0.0,0,0
pandas,python_projects\pandas\pandas\tests\indexes\numeric\test_astype.py,95,2.2222222222222223,64.09610997199654,7.33,0,8
pandas,python_projects\pandas\pandas\tests\indexes\numeric\test_indexing.py,607,2.0980392156862746,21.272335046316247,8.37,14,39
pandas,python_projects\pandas\pandas\tests\indexes\numeric\test_join.py,368,3.142857142857143,36.549998343456316,9.05,22,24
pandas,python_projects\pandas\pandas\tests\indexes\numeric\test_numeric.py,550,3.1333333333333333,24.354297772726667,7.58,9,81
pandas,python_projects\pandas\pandas\tests\indexes\numeric\test_setops.py,173,1.6428571428571428,51.17190572731315,7.86,4,2
pandas,python_projects\pandas\pandas\tests\indexes\numeric\__init__.py,0,0.0,0.0,0.0,0,0
pandas,python_projects\pandas\pandas\tests\indexes\object\test_astype.py,15,1.0,94.50665656006124,0.0,0,0
pandas,python_projects\pandas\pandas\tests\indexes\object\test_indexing.py,159,2.375,67.18596830575126,6.71,7,0
pandas,python_projects\pandas\pandas\tests\indexes\object\__init__.py,0,0.0,0.0,0.0,0,0
pandas,python_projects\pandas\pandas\tests\indexes\period\test_constructors.py,682,1.9583333333333333,23.483560184092692,7.59,26,34
pandas,python_projects\pandas\pandas\tests\indexes\period\test_formats.py,193,2.8,60.08012422471953,7.69,10,3
pandas,python_projects\pandas\pandas\tests\indexes\period\test_freq_attr.py,22,1.5,100.0,0.91,0,0
pandas,python_projects\pandas\pandas\tests\indexes\period\test_indexing.py,814,4.190476190476191,15.324720996654522,8.3,25,81
pandas,python_projects\pandas\pandas\tests\indexes\period\test_join.py,56,1.6666666666666667,65.28868637535983,7.1,2,3
pandas,python_projects\pandas\pandas\tests\indexes\period\test_monotonic.py,42,6.0,67.61634416990658,8.97,0,10
pandas,python_projects\pandas\pandas\tests\indexes\period\test_partial_slicing.py,192,2.3333333333333335,51.023725825170104,7.95,7,4
pandas,python_projects\pandas\pandas\tests\indexes\period\test_period.py,233,3.769230769230769,35.494818665652055,7.09,5,26
pandas,python_projects\pandas\pandas\tests\indexes\period\test_period_range.py,243,1.1666666666666667,59.46561274123554,8.02,5,0
pandas,python_projects\pandas\pandas\tests\indexes\period\test_pickle.py,26,2.3333333333333335,78.1186889425984,4.0,0,2
pandas,python_projects\pandas\pandas\tests\indexes\period\test_resolution.py,23,2.5,76.42020806643173,0.0,0,1
pandas,python_projects\pandas\pandas\tests\indexes\period\test_scalar_compat.py,38,1.25,77.86362085760888,0.0,1,0
pandas,python_projects\pandas\pandas\tests\indexes\period\test_searchsorted.py,80,2.25,53.60545504186213,7.38,3,3
pandas,python_projects\pandas\pandas\tests\indexes\period\test_setops.py,363,2.9,44.584758196692356,8.92,10,6
pandas,python_projects\pandas\pandas\tests\indexes\period\test_tools.py,52,2.5,100.0,3.53,1,1
pandas,python_projects\pandas\pandas\tests\indexes\period\__init__.py,0,0.0,0.0,0.0,0,0
pandas,python_projects\pandas\pandas\tests\indexes\period\methods\test_asfreq.py,182,7.555555555555555,32.27607231417524,8.7,10,50
pandas,python_projects\pandas\pandas\tests\indexes\period\methods\test_astype.py,156,3.3333333333333335,48.39760332148704,7.74,5,12
pandas,python_projects\pandas\pandas\tests\indexes\period\methods\test_factorize.py,41,1.3333333333333333,100.0,8.46,0,0
pandas,python_projects\pandas\pandas\tests\indexes\period\methods\test_fillna.py,41,1.5,100.0,7.14,2,0
pandas,python_projects\pandas\pandas\tests\indexes\period\methods\test_insert.py,18,1.5,100.0,0.0,1,0
pandas,python_projects\pandas\pandas\tests\indexes\period\methods\test_is_full.py,23,6.0,68.71072048063867,4.67,0,5
pandas,python_projects\pandas\pandas\tests\indexes\period\methods\test_repeat.py,26,5.5,84.81209234220232,1.0,0,1
pandas,python_projects\pandas\pandas\tests\indexes\period\methods\test_shift.py,122,2.2857142857142856,58.8445841985137,8.06,1,7
pandas,python_projects\pandas\pandas\tests\indexes\period\methods\test_to_timestamp.py,149,2.0,48.062505941338976,7.47,6,7
pandas,python_projects\pandas\pandas\tests\indexes\period\methods\__init__.py,0,0.0,0.0,0.0,0,0
pandas,python_projects\pandas\pandas\tests\indexes\ranges\test_constructors.py,164,2.3,53.07445263545367,7.27,5,11
pandas,python_projects\pandas\pandas\tests\indexes\ranges\test_indexing.py,137,1.25,54.901116102205236,7.68,1,1
pandas,python_projects\pandas\pandas\tests\indexes\ranges\test_join.py,235,3.4444444444444446,42.65631605278828,8.59,7,17
pandas,python_projects\pandas\pandas\tests\indexes\ranges\test_range.py,909,2.436619718309859,10.690672949233111,7.47,9,96
pandas,python_projects\pandas\pandas\tests\indexes\ranges\test_setops.py,493,1.411764705882353,42.26286166114492,8.61,2,3
pandas,python_projects\pandas\pandas\tests\indexes\ranges\__init__.py,0,0.0,0.0,0.0,0,0
pandas,python_projects\pandas\pandas\tests\indexes\string\test_astype.py,21,1.0,100.0,8.0,0,0
pandas,python_projects\pandas\pandas\tests\indexes\string\test_indexing.py,199,3.0526315789473686,48.995715282905074,7.77,6,10
pandas,python_projects\pandas\pandas\tests\indexes\string\__init__.py,0,0.0,0.0,0.0,0,0
pandas,python_projects\pandas\pandas\tests\indexes\timedeltas\test_arithmetic.py,51,3.0,68.3097904507544,8.52,1,3
pandas,python_projects\pandas\pandas\tests\indexes\timedeltas\test_constructors.py,268,1.6842105263157894,54.97507345189787,7.83,4,9
pandas,python_projects\pandas\pandas\tests\indexes\timedeltas\test_delete.py,71,4.25,68.55714915703705,8.57,5,7
pandas,python_projects\pandas\pandas\tests\indexes\timedeltas\test_formats.py,106,3.2,61.2411927792127,7.68,2,5
pandas,python_projects\pandas\pandas\tests\indexes\timedeltas\test_freq_attr.py,72,2.6,76.74014686840376,4.17,0,6
pandas,python_projects\pandas\pandas\tests\indexes\timedeltas\test_indexing.py,352,3.0,32.57583479827908,7.88,11,30
pandas,python_projects\pandas\pandas\tests\indexes\timedeltas\test_join.py,47,2.4,69.27531877500634,8.0,1,5
pandas,python_projects\pandas\pandas\tests\indexes\timedeltas\test_ops.py,14,2.5,92.25747643410679,5.0,0,1
pandas,python_projects\pandas\pandas\tests\indexes\timedeltas\test_pickle.py,11,1.5,100.0,3.75,0,0
pandas,python_projects\pandas\pandas\tests\indexes\timedeltas\test_scalar_compat.py,147,1.7142857142857142,58.203787845984934,2.31,4,3
pandas,python_projects\pandas\pandas\tests\indexes\timedeltas\test_searchsorted.py,28,1.3333333333333333,100.0,4.12,1,0
pandas,python_projects\pandas\pandas\tests\indexes\timedeltas\test_setops.py,259,2.5294117647058822,47.87015915062486,8.34,7,15
